Gattung,GewogenAm,TVDID,GewichtBezahlt,TVD,
640 - SPG Stierkalb,2020-10-16,120157192662,80,CH120157192662,
640 - SPG Stierkalb,2020-10-16,120151693554,80,CH120151693554,
640 - SPG Stierkalb,2020-10-16,120158149160,80,CH120158149160,
640 - SPG Stierkalb,2020-10-16,120155990024,80,CH120155990024,
640 - SPG Stierkalb,2020-10-16,120151838238,80,CH120151838238,
640 - SPG Stierkalb,2020-10-16,120155744559,80,CH120155744559,
640 - SPG Stierkalb,2020-10-16,120156526956,80,CH120156526956,
640 - SPG Stierkalb,2020-10-16,120158205484,80,CH120158205484,
640 - SPG Stierkalb,2020-10-16,120155612858,80,CH120155612858,
640 - SPG Stierkalb,2020-10-16,120158592317,80,CH120158592317,
640 - SPG Stierkalb,2020-10-16,120150888036,80,CH120150888036,
640 - SPG Stierkalb,2020-10-16,120154501740,80,CH120154501740,
640 - SPG Stierkalb,2020-10-16,120157152673,80,CH120157152673,
640 - SPG Stierkalb,2020-10-16,120154900482,80,CH120154900482,
640 - SPG Stierkalb,2020-10-16,120153852041,80,CH120153852041,
640 - SPG Stierkalb,2020-10-16,120156617104,80,CH120156617104,
640 - SPG Stierkalb,2020-10-16,120152739169,80,CH120152739169,
640 - SPG Stierkalb,2020-10-16,120157885496,80,CH120157885496,
640 - SPG Stierkalb,2020-10-16,120153518466,80,CH120153518466,
640 - SPG Stierkalb,2020-10-16,120152016406,80,CH120152016406,
640 - SPG Stierkalb,2020-10-16,120153921969,80,CH120153921969,
650 - SPG Kuhkalb,2020-10-16,120151025850,80,CH120151025850,
650 - SPG Kuhkalb,2020-10-16,120152767506,80,CH120152767506,
650 - SPG Kuhkalb,2020-10-16,120157188849,80,CH120157188849,
650 - SPG Kuhkalb,2020-10-16,120134944666,80,CH120134944666,
650 - SPG Kuhkalb,2020-10-16,120151036870,80,CH120151036870,
650 - SPG Kuhkalb,2020-10-16,120158027505,80,CH120158027505,
650 - SPG Kuhkalb,2020-10-16,120158387524,80,CH120158387524,
650 - SPG Kuhkalb,2020-10-16,120155530763,80,CH120155530763,
650 - SPG Kuhkalb,2020-10-16,120155593065,80,CH120155593065,
650 - SPG Kuhkalb,2020-10-16,120157591328,80,CH120157591328,
650 - SPG Kuhkalb,2020-10-16,120157591359,80,CH120157591359,
650 - SPG Kuhkalb,2020-10-16,120154002216,80,CH120154002216,
650 - SPG Kuhkalb,2020-10-16,120155033363,80,CH120155033363,
650 - SPG Kuhkalb,2020-10-16,120155033370,80,CH120155033370,
650 - SPG Kuhkalb,2020-10-16,120156525850,80,CH120156525850,
650 - SPG Kuhkalb,2020-10-16,120154225349,80,CH120154225349,
650 - SPG Kuhkalb,2020-10-16,120154225356,80,CH120154225356,
650 - SPG Kuhkalb,2020-10-16,120157199753,80,CH120157199753,
650 - SPG Kuhkalb,2020-10-16,120157983376,80,CH120157983376,
650 - SPG Kuhkalb,2020-10-16,120157885489,80,CH120157885489,
650 - SPG Kuhkalb,2020-10-16,120158240249,80,CH120158240249,
650 - SPG Kuhkalb,2020-10-16,120153921914,80,CH120153921914,
650 - SPG Kuhkalb,2020-10-23,120157413507,55,CH120157413507,
650 - SPG Kuhkalb,2020-10-23,120158392634,58,CH120158392634,
640 - SPG Stierkalb,2020-10-23,120157413514,60,CH120157413514,
640 - SPG Stierkalb,2020-10-23,120157413484,60,CH120157413484,
650 - SPG Kuhkalb,2020-10-23,120156658558,62,CH120156658558,
640 - SPG Stierkalb,2020-10-23,120157413521,63,CH120157413521,
650 - SPG Kuhkalb,2020-10-23,120154408445,63,CH120154408445,
640 - SPG Stierkalb,2020-10-23,120154865224,65,CH120154865224,
650 - SPG Kuhkalb,2020-10-23,120144374781,65,CH120144374781,
650 - SPG Kuhkalb,2020-10-23,120155695004,66,CH120155695004,
650 - SPG Kuhkalb,2020-10-23,120158502446,66,CH120158502446,
650 - SPG Kuhkalb,2020-10-23,120158541810,66,CH120158541810,
650 - SPG Kuhkalb,2020-10-23,120157498405,67,CH120157498405,
640 - SPG Stierkalb,2020-10-23,120153831886,70,CH120153831886,
640 - SPG Stierkalb,2020-10-23,120158754722,70,CH120158754722,
640 - SPG Stierkalb,2020-10-23,120149566891,70,CH120149566891,
640 - SPG Stierkalb,2020-10-23,120158027529,70,CH120158027529,
640 - SPG Stierkalb,2020-10-23,120156711000,70,CH120156711000,
640 - SPG Stierkalb,2020-10-23,120159044471,70,CH120159044471,
640 - SPG Stierkalb,2020-10-23,120140747190,70,CH120140747190,
650 - SPG Kuhkalb,2020-10-23,120157339142,70,CH120157339142,
650 - SPG Kuhkalb,2020-10-23,120154378090,70,CH120154378090,
640 - SPG Stierkalb,2020-10-23,120149475391,71,CH120149475391,
650 - SPG Kuhkalb,2020-10-23,120132557479,71,CH120132557479,
650 - SPG Kuhkalb,2020-10-23,120155694991,71,CH120155694991,
640 - SPG Stierkalb,2020-10-23,120154740637,72,CH120154740637,
640 - SPG Stierkalb,2020-10-23,120153055596,72,CH120153055596,
640 - SPG Stierkalb,2020-10-23,120159552921,72,CH120159552921,
640 - SPG Stierkalb,2020-10-23,120159044488,72,CH120159044488,
640 - SPG Stierkalb,2020-10-23,120140747251,72,CH120140747251,
650 - SPG Kuhkalb,2020-10-23,120156468683,72,CH120156468683,
650 - SPG Kuhkalb,2020-10-23,120154811658,72,CH120154811658,
640 - SPG Stierkalb,2020-10-23,120144659260,73,CH120144659260,
640 - SPG Stierkalb,2020-10-23,120148856993,73,CH120148856993,
640 - SPG Stierkalb,2020-10-23,120149643486,73,CH120149643486,
640 - SPG Stierkalb,2020-10-23,120151838252,73,CH120151838252,
640 - SPG Stierkalb,2020-10-23,120156805976,73,CH120156805976,
650 - SPG Kuhkalb,2020-10-23,120152504507,73,CH120152504507,
640 - SPG Stierkalb,2020-10-23,120158469145,74,CH120158469145,
640 - SPG Stierkalb,2020-10-23,120132557486,74,CH120132557486,
640 - SPG Stierkalb,2020-10-23,120153831879,74,CH120153831879,
640 - SPG Stierkalb,2020-10-23,120152250008,74,CH120152250008,
640 - SPG Stierkalb,2020-10-23,120159245366,74,CH120159245366,
650 - SPG Kuhkalb,2020-10-23,120145763133,74,CH120145763133,
650 - SPG Kuhkalb,2020-10-23,120154417508,74,CH120154417508,
650 - SPG Kuhkalb,2020-10-23,120156588732,74,CH120156588732,
640 - SPG Stierkalb,2020-10-23,120159160348,75,CH120159160348,
640 - SPG Stierkalb,2020-10-23,120156873654,75,CH120156873654,
640 - SPG Stierkalb,2020-10-23,120153831893,75,CH120153831893,
640 - SPG Stierkalb,2020-10-23,120157816605,75,CH120157816605,
640 - SPG Stierkalb,2020-10-23,120156122097,75,CH120156122097,
640 - SPG Stierkalb,2020-10-23,120137895033,75,CH120137895033,
650 - SPG Kuhkalb,2020-10-23,120158361951,75,CH120158361951,
640 - SPG Stierkalb,2020-10-23,120153055589,76,CH120153055589,
640 - SPG Stierkalb,2020-10-23,120159751782,76,CH120159751782,
650 - SPG Kuhkalb,2020-10-23,120153831862,76,CH120153831862,
650 - SPG Kuhkalb,2020-10-23,120158449673,76,CH120158449673,
650 - SPG Kuhkalb,2020-10-23,120156128167,76,CH120156128167,
640 - SPG Stierkalb,2020-10-23,120154811641,77,CH120154811641,
640 - SPG Stierkalb,2020-10-23,120157816599,77,CH120157816599,
640 - SPG Stierkalb,2020-10-23,120159751775,77,CH120159751775,
650 - SPG Kuhkalb,2020-10-23,120158449666,77,CH120158449666,
650 - SPG Kuhkalb,2020-10-23,120156432530,77,CH120156432530,
650 - SPG Kuhkalb,2020-10-23,120154853078,77,CH120154853078,
650 - SPG Kuhkalb,2020-10-23,120152145335,77,CH120152145335,
650 - SPG Kuhkalb,2020-10-23,120146273532,77,CH120146273532,
640 - SPG Stierkalb,2020-10-23,120159051820,78,CH120159051820,
640 - SPG Stierkalb,2020-10-23,120159363367,78,CH120159363367,
640 - SPG Stierkalb,2020-10-23,120159285423,78,CH120159285423,
650 - SPG Kuhkalb,2020-10-23,120159373755,78,CH120159373755,
650 - SPG Kuhkalb,2020-10-23,120145045826,78,CH120145045826,
650 - SPG Kuhkalb,2020-10-23,120152652567,78,CH120152652567,
650 - SPG Kuhkalb,2020-10-23,120152145342,78,CH120152145342,
640 - SPG Stierkalb,2020-10-23,120157932992,79,CH120157932992,
640 - SPG Stierkalb,2020-10-23,120146273549,79,CH120146273549,
640 - SPG Stierkalb,2020-10-23,120140747213,79,CH120140747213,
650 - SPG Kuhkalb,2020-10-23,120156052103,79,CH120156052103,
640 - SPG Stierkalb,2020-10-23,120157596842,80,CH120157596842,
640 - SPG Stierkalb,2020-10-23,120154861561,80,CH120154861561,
640 - SPG Stierkalb,2020-10-23,120152356281,80,CH120152356281,
640 - SPG Stierkalb,2020-10-23,120151139724,80,CH120151139724,
640 - SPG Stierkalb,2020-10-23,120148978947,80,CH120148978947,
640 - SPG Stierkalb,2020-10-23,120154666470,80,CH120154666470,
640 - SPG Stierkalb,2020-10-23,120156338870,80,CH120156338870,
640 - SPG Stierkalb,2020-10-23,120157932978,80,CH120157932978,
640 - SPG Stierkalb,2020-10-23,120157933029,80,CH120157933029,
640 - SPG Stierkalb,2020-10-23,120150557727,80,CH120150557727,
640 - SPG Stierkalb,2020-10-23,120150557703,80,CH120150557703,
640 - SPG Stierkalb,2020-10-23,120150557710,80,CH120150557710,
640 - SPG Stierkalb,2020-10-23,120145296426,80,CH120145296426,
640 - SPG Stierkalb,2020-10-23,120157403980,80,CH120157403980,
640 - SPG Stierkalb,2020-10-23,120156432509,80,CH120156432509,
640 - SPG Stierkalb,2020-10-23,120154811672,80,CH120154811672,
640 - SPG Stierkalb,2020-10-23,120152945072,80,CH120152945072,
640 - SPG Stierkalb,2020-10-23,120152945065,80,CH120152945065,
640 - SPG Stierkalb,2020-10-23,120151153959,80,CH120151153959,
640 - SPG Stierkalb,2020-10-23,120152440072,80,CH120152440072,
640 - SPG Stierkalb,2020-10-23,120152440065,80,CH120152440065,
640 - SPG Stierkalb,2020-10-23,120156483297,80,CH120156483297,
640 - SPG Stierkalb,2020-10-23,120157443184,80,CH120157443184,
640 - SPG Stierkalb,2020-10-23,120155704669,80,CH120155704669,
640 - SPG Stierkalb,2020-10-23,120153208589,80,CH120153208589,
640 - SPG Stierkalb,2020-10-23,120157846787,80,CH120157846787,
640 - SPG Stierkalb,2020-10-23,120157885526,80,CH120157885526,
640 - SPG Stierkalb,2020-10-23,120143254602,80,CH120143254602,
640 - SPG Stierkalb,2020-10-23,120158822650,80,CH120158822650,
640 - SPG Stierkalb,2020-10-23,120154889541,80,CH120154889541,
640 - SPG Stierkalb,2020-10-23,120156525928,80,CH120156525928,
640 - SPG Stierkalb,2020-10-23,120159159700,80,CH120159159700,
640 - SPG Stierkalb,2020-10-23,120149794430,80,CH120149794430,
640 - SPG Stierkalb,2020-10-23,120152590227,80,CH120152590227,
640 - SPG Stierkalb,2020-10-23,120157760816,80,CH120157760816,
